KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
99	1
99	2
99	3
99	4
99	5
KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
99	1
99	2
99	3
99	4
KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
KI	TMS/SHAM	Trial	Condition	Answ	RT	Points
